Year,Location,Soil Type,Max_Temperature,Min_Teperature,Rainfall,Humidity,Yield Kg/ha
2019,DZ-BS,Black Soil,23.5,14.0,811.2,70.0,3310.0
2019,DZ-BS,Black Soil,27.0,13.0,811.2,67.0,3190.0
2019,DZ-BS,Black Soil,27.5,12.0,811.2,66.0,3660.0
2019,DZ-BS,Black Soil,26.5,13.5,811.2,66.0,2530.0
2019,DZ-BS,Black Soil,25.5,13.0,811.2,67.0,2920.0
2019,DZ-BS,Black Soil,22.5,12.0,811.2,63.0,2540.0
2019,DZ-BS,Black Soil,26.0,12.5,811.2,52.0,2950.0
2019,DZ-BS,Black Soil,25.0,11.5,811.2,69.0,3680.0
2019,DZ-BS,Black Soil,24.5,11.0,811.2,58.0,3070.0
2019,DZ-BS,Black Soil,23.0,14.0,811.2,80.0,3320.0
2019,DZ-BS,Black Soil,20.0,14.0,811.2,72.0,2000.0
2019,DZ-BS,Black Soil,25.0,14.0,811.2,68.0,3680.0
2019,DZ-BS,Black Soil,25.5,12.5,811.2,69.0,1720.0
2019,DZ-BS,Black Soil,22.5,12.5,811.2,67.0,3870.0
2019,DZ-BS,Black Soil,27.0,11.0,811.2,71.0,3370.0
2019,DZ-BS,Black Soil,23.5,11.5,811.2,82.0,2630.0
2019,DZ-BS,Black Soil,27.5,12.5,811.2,64.0,2630.0
2019,DZ-BS,Black Soil,26.5,10.5,811.2,64.0,3760.0
2019,DZ-BS,Black Soil,27.0,11.5,811.2,66.0,3520.0
2019,DZ-BS,Black Soil,26.5,13.0,811.2,59.0,2880.0
2019,DZ-BS,Black Soil,27.0,11.5,811.2,57.0,2910.0
2019,DZ-BS,Black Soil,24.5,12.5,811.2,62.0,3390.0
2019,DZ-BS,Black Soil,21.5,12.5,811.2,63.0,3430.0
2019,DZ-BS,Black Soil,26.5,15.0,811.2,76.0,2610.0
2019,DZ-BS,Black Soil,26.0,11.5,811.2,75.0,2960.0
2019,DZ-BS,Black Soil,26.0,13.0,811.2,75.0,3750.0
2019,DZ-BS,Black Soil,26.5,14.5,811.2,63.0,2310.0
